months,multiple,gb_mon,security,backup,protection,support,unlimited,contract,paperless,monthly,satisfaction,churn_value,internet_type_DSL,internet_type_Fiber Optic,internet_type_None,offer_Offer A,offer_Offer B,offer_Offer C,offer_Offer D,offer_Offer E,payment_Credit Card,payment_Mailed Check
0.5,0,0.0,0,0,0,0,0,0.0,0,0.023880597014925342,0.5,0,0,0,1,0,0,0,0,0,1,0
1.0,1,0.5647058823529412,1,1,1,0,1,1.0,0,0.4597014925373134,0.5,0,0,0,0,1,0,0,0,0,1,0
0.5,1,0.0,0,0,0,0,0,1.0,0,0.0681592039800995,0.5,0,0,0,1,0,0,0,0,0,1,0
1.0,1,0.22352941176470587,1,1,1,1,0,0.5,1,0.7651741293532338,0.5,0,0,1,0,1,0,0,0,0,1,0
0.25,0,0.058823529411764705,0,0,1,0,1,0.5,1,0.7800995024875622,1.0,0,0,1,0,0,0,0,1,0,0,0
0.0,0,0.611764705882353,0,0,1,1,1,0.0,1,0.5696517412935324,1.0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,1.0,0,0.014427860696517386,0.75,0,0,0,1,0,0,0,1,0,1,0
1.0,0,0.0,0,0,0,0,0,1.0,0,0.02238805970149252,0.75,0,0,0,1,1,0,0,0,0,1,0
0.0,0,0.0,0,0,0,0,0,0.0,0,0.009452736318407956,0.5,0,0,0,1,0,0,0,0,0,1,0
1.0,1,0.6705882352941176,0,0,0,0,1,0.0,0,0.5582089552238805,1.0,0,0,1,0,0,1,0,0,0,0,0
1.0,0,0.2,0,1,1,1,1,1.0,0,0.3293532338308458,0.5,0,1,0,0,0,1,0,0,0,1,0
0.0,0,0.3176470588235294,0,0,0,0,1,0.0,0,0.27263681592039796,0.75,0,1,0,0,0,0,0,0,1,1,0
1.0,0,0.0,0,0,0,0,0,1.0,0,0.020398009950248763,0.5,0,0,0,1,1,0,0,0,0,0,0
0.5,1,0.03529411764705882,0,1,0,0,1,0.0,1,0.3577114427860697,1.0,0,1,0,0,0,0,0,0,0,0,0
1.0,1,0.023529411764705882,0,1,0,0,0,0.0,1,0.7203980099502488,1.0,0,0,1,0,0,1,0,0,0,0,0
0.75,0,0.21176470588235294,1,0,0,0,1,0.0,1,0.3248756218905472,0.5,0,1,0,0,0,1,0,0,0,0,0
0.5,1,0.0,0,0,0,0,0,0.5,0,0.06766169154228854,1.0,0,0,0,1,0,0,0,0,0,0,0
0.0,1,0.08235294117647059,0,0,0,0,1,0.0,1,0.56318407960199,0.75,0,0,1,0,0,0,0,0,1,0,0
0.5,0,0.0,0,0,0,0,0,1.0,0,0.02238805970149252,0.75,0,0,0,1,0,0,0,0,0,1,0
0.0,0,0.29411764705882354,1,0,0,0,1,0.0,0,0.2955223880597015,0.75,0,1,0,0,0,0,0,0,1,0,0
0.0,0,0.611764705882353,0,0,0,0,0,0.0,1,0.26616915422885573,1.0,0,1,0,0,0,0,0,0,1,0,0
0.0,1,0.0,0,0,0,0,0,1.0,1,0.07014925373134329,0.5,0,0,0,1,0,0,0,0,1,1,0
0.75,1,0.0,0,0,0,0,0,0.5,0,0.06019900497512437,1.0,0,0,0,1,0,0,0,0,0,0,0
0.75,0,0.07058823529411765,1,0,1,0,1,0.0,1,0.5741293532338309,0.75,0,1,0,0,0,0,0,0,0,0,0
1.0,0,0.0,0,0,0,0,0,1.0,0,0.014427860696517386,0.5,0,0,0,1,0,0,0,0,0,1,0
1.0,0,0.047058823529411764,1,1,1,0,1,0.5,0,0.4791044776119403,0.5,0,1,0,0,0,0,0,0,0,1,0
1.0,0,0.22352941176470587,0,1,1,0,0,0.5,1,0.17412935323383083,1.0,0,1,0,0,0,0,0,0,0,0,0
0.25,0,0.0,0,0,0,0,0,0.5,0,0.00547263681592039,0.5,0,0,0,1,0,0,0,1,0,1,0
0.75,0,0.0,0,0,0,0,0,1.0,0,0.011442786069651711,1.0,0,0,0,1,0,0,0,0,0,1,0
0.5,0,0.0,0,0,0,0,0,0.5,0,0.010447761194029848,1.0,0,0,0,1,0,0,0,0,0,0,1
0.75,0,0.0,0,0,0,0,0,1.0,1,0.01840796019900498,1.0,0,0,0,1,0,0,0,0,0,0,1
1.0,0,0.8352941176470589,1,0,1,1,1,1.0,0,0.4044776119402985,0.75,0,1,0,0,0,0,0,0,0,1,0
1.0,0,0.0,0,0,0,0,0,1.0,0,0.011940298507462671,0.75,0,0,0,1,0,0,0,0,0,0,1
0.0,1,0.0,0,0,0,0,0,0.5,0,0.0681592039800995,0.75,0,0,0,1,0,0,0,0,0,0,1
1.0,1,0.12941176470588234,1,0,0,1,1,0.5,1,0.8572139303482588,0.75,0,0,1,0,0,0,0,0,0,0,0
0.0,0,0.11764705882352941,0,0,0,0,1,0.0,1,0.2567164179104477,1.0,0,0,0,0,0,0,0,0,1,0,0
1.0,1,0.0,0,0,0,0,0,1.0,0,0.05820895522388059,0.75,0,0,0,1,0,0,0,0,0,1,0
0.0,0,0.047058823529411764,0,0,0,0,1,0.0,1,0.2716417910447761,0.75,0,1,0,0,0,0,0,0,1,0,1
0.75,1,0.8823529411764706,1,1,0,0,1,0.0,1,0.7517412935323382,0.5,0,0,1,0,0,0,0,0,0,0,0
0.5,0,0.0,0,0,0,0,0,1.0,0,0.014427860696517386,0.5,0,0,0,1,0,0,0,0,0,0,0
1.0,0,0.2588235294117647,1,1,1,0,1,1.0,1,0.5213930348258707,0.5,0,0,0,0,0,0,0,0,0,1,0
0.5,1,0.16470588235294117,1,1,0,1,1,1.0,0,0.6786069651741293,0.75,0,0,0,0,0,0,0,0,0,1,0
1.0,1,0.03529411764705882,1,1,1,1,1,1.0,1,0.953731343283582,0.5,0,0,1,0,0,0,0,0,0,1,0
0.75,1,1.0,0,0,0,0,0,0.5,1,0.7656716417910447,1.0,0,0,1,0,0,0,0,0,0,1,0
1.0,1,0.3176470588235294,1,1,1,1,1,1.0,0,0.699502487562189,0.75,0,1,0,0,0,0,0,0,0,1,0
0.0,0,0.0,0,0,0,0,0,0.0,1,0.02487562189054726,1.0,0,0,0,1,0,0,0,0,1,1,0
0.25,0,0.07058823529411765,1,1,0,0,1,0.0,1,0.2626865671641791,0.75,0,1,0,0,0,0,0,0,0,0,0
0.25,0,0.8588235294117647,1,0,0,0,1,0.0,1,0.4174129353233831,0.5,0,1,0,0,0,0,0,0,0,1,0
0.25,0,0.24705882352941178,1,1,0,0,1,0.5,0,0.37014925373134333,0.5,0,1,0,0,0,0,0,0,0,0,0
0.25,0,0.3058823529411765,1,1,0,1,1,0.0,1,0.517910447761194,0.5,0,0,0,0,0,0,0,0,0,1,0
1.0,0,0.15294117647058825,1,0,1,1,0,1.0,1,0.4194029850746268,0.5,0,0,0,0,0,0,0,0,0,0,0
0.25,0,0.09411764705882353,0,1,1,0,1,0.5,0,0.37363184079601985,0.5,0,1,0,0,0,0,0,1,0,0,0
0.0,0,0.1411764705882353,0,1,0,0,1,0.0,1,0.12786069651741294,1.0,0,0,0,0,0,0,0,1,0,0,1
0.25,1,0.21176470588235294,1,1,0,0,1,0.0,1,0.5059701492537313,0.75,0,1,0,0,0,0,0,1,0,0,0
0.75,0,0.09411764705882353,0,0,0,0,1,0.0,1,0.2557213930348259,0.5,0,1,0,0,0,0,0,0,0,0,0
1.0,1,0.3411764705882353,1,1,0,1,1,1.0,1,0.6791044776119403,0.75,0,1,0,0,0,0,0,0,0,0,0
0.5,1,0.2588235294117647,1,1,1,1,0,0.0,0,0.5144278606965175,0.5,0,1,0,0,0,0,0,0,0,0,0
0.25,0,0.24705882352941178,0,1,1,0,1,0.0,1,0.7233830845771144,1.0,0,0,1,0,0,0,0,1,0,1,0
0.0,0,0.0,0,0,0,0,0,1.0,0,0.01641791044776117,0.75,0,0,0,1,0,0,0,0,1,0,1
0.0,0,0.0,0,0,0,0,0,0.5,0,0.018905472636815884,1.0,0,0,0,1,0,0,0,1,0,0,0
1.0,1,0.12941176470588234,1,1,1,1,1,1.0,1,0.7199004975124377,0.5,0,0,0,0,0,0,0,0,0,1,0
0.0,0,0.10588235294117647,0,0,0,0,1,0.0,1,0.7338308457711442,0.5,0,0,1,0,0,0,0,0,1,0,0
0.5,1,0.0,0,0,0,0,0,0.5,1,0.06567164179104479,0.5,0,0,0,1,0,0,0,0,0,0,1
0.5,0,0.1411764705882353,0,1,0,1,0,0.5,0,0.17661691542288555,0.5,0,0,0,0,0,0,0,0,0,1,0
0.0,0,0.15294117647058825,1,1,0,1,1,0.0,1,0.599502487562189,0.75,0,0,0,0,0,0,0,0,1,0,0
1.0,0,0.0,0,0,0,0,0,1.0,0,0.01691542288557213,0.75,0,0,0,1,0,0,0,0,0,1,0
0.0,0,0.0,0,0,0,0,0,0.5,0,0.023880597014925342,1.0,0,0,0,1,0,0,0,0,0,0,1
0.0,0,0.6941176470588235,0,1,0,0,1,0.0,1,0.12189054726368159,0.5,0,1,0,0,0,0,0,0,0,0,0
1.0,1,0.16470588235294117,1,1,1,1,1,1.0,0,0.8741293532338307,0.75,0,0,1,0,0,0,0,0,0,1,0
0.75,0,0.0,0,0,0,0,0,0.5,1,0.02238805970149252,0.5,0,0,0,1,0,0,0,0,0,0,0
1.0,1,0.07058823529411765,0,1,1,0,0,0.5,1,0.7686567164179104,1.0,0,0,1,0,0,0,0,0,0,0,0
0.0,1,0.5647058823529412,0,0,0,1,1,0.0,0,0.4611940298507462,1.0,0,0,0,0,0,0,0,0,0,0,0
0.25,0,0.023529411764705882,0,0,0,1,1,0.0,1,0.32686567164179103,1.0,0,1,0,0,0,0,0,0,0,1,0
0.25,0,0.8117647058823529,1,0,0,1,1,0.0,0,0.3651741293532338,0.5,0,1,0,0,0,0,0,0,0,0,0
0.25,0,0.0,0,0,0,0,0,0.0,1,0.021890547263681587,0.75,0,0,0,1,0,0,0,1,0,0,0
1.0,1,0.2823529411764706,0,1,1,1,1,1.0,1,0.6736318407960199,1.0,0,0,0,0,0,0,0,0,0,1,0
0.25,1,0.8941176470588235,0,0,0,0,0,0.0,0,0.4189054726368159,0.75,0,0,0,0,0,0,0,0,0,0,0
0.5,0,0.0,0,0,0,0,0,1.0,0,0.015422885572139305,0.5,0,0,0,1,0,0,0,0,0,0,0
1.0,1,0.2823529411764706,0,0,1,1,1,1.0,1,0.535820895522388,1.0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,1.0,0,0,0,0,1,0.0,1,0.6248756218905472,1.0,0,0,1,0,0,0,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,1,0.02238805970149252,1.0,0,0,0,1,0,0,0,0,0,0,0
0.75,1,0.8117647058823529,0,1,1,1,1,0.5,1,0.9308457711442785,0.5,0,0,1,0,0,0,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,0,0.019402985074626844,0.5,0,0,0,1,0,0,0,0,0,0,1
0.25,0,0.0,0,0,0,0,0,0.5,1,0.014427860696517386,0.75,0,0,0,1,0,0,0,1,0,0,1
0.75,0,0.0,0,0,0,0,0,0.5,1,0.015920398009950265,1.0,0,0,0,1,0,1,0,0,0,0,0
0.75,0,0.1411764705882353,1,1,0,1,1,0.5,1,0.4203980099502488,0.5,0,0,0,0,0,1,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,1.0,0,0.012935323383084563,0.75,0,0,0,1,0,0,0,0,0,0,1
0.0,0,0.0,0,0,0,0,0,0.0,0,0.026368159203980085,1.0,0,0,0,1,0,0,0,0,0,0,1
0.0,0,0.0,0,0,0,0,0,0.0,1,0.027860696517412936,0.5,0,0,0,1,0,0,0,0,0,0,1
1.0,1,0.12941176470588234,1,1,1,1,0,0.5,0,0.5298507462686567,0.5,0,1,0,0,0,1,0,0,0,0,0
0.0,0,0.3529411764705882,0,0,0,0,1,0.0,0,0.3621890547263681,1.0,0,1,0,0,0,0,0,0,0,0,1
0.75,0,0.0,0,0,0,0,0,1.0,0,0.009452736318407956,0.75,0,0,0,1,0,1,0,0,0,1,0
0.0,1,0.12941176470588234,0,0,0,0,1,0.0,1,0.3139303482587064,0.75,0,1,0,0,0,0,0,0,0,1,0
1.0,0,0.0,0,0,0,0,0,1.0,0,0.02238805970149252,0.75,0,0,0,1,0,0,0,0,0,0,0
0.75,1,0.6588235294117647,0,0,1,0,1,0.0,1,0.7179104477611941,1.0,0,0,1,0,0,1,0,0,0,1,0
1.0,1,0.03529411764705882,0,1,1,1,0,0.5,1,0.7164179104477612,0.5,0,0,1,0,0,0,0,0,0,0,0
1.0,1,0.6705882352941176,1,0,0,1,1,1.0,0,0.8592039800995025,0.5,0,0,1,0,0,0,0,0,0,0,0
0.0,0,0.6941176470588235,0,0,1,0,1,0.0,0,0.31791044776119404,0.5,0,1,0,0,0,0,0,0,0,1,0
0.25,1,0.5647058823529412,0,0,1,1,1,0.0,1,0.7686567164179104,0.5,0,0,1,0,0,0,0,0,0,0,0
0.75,1,0.6235294117647059,0,0,0,0,1,0.0,1,0.7676616915422886,1.0,0,0,1,0,0,1,0,0,0,0,0
1.0,1,0.18823529411764706,1,1,1,0,1,1.0,1,0.8263681592039801,0.5,0,0,1,0,1,0,0,0,0,0,0
0.75,1,0.9647058823529412,1,0,0,0,1,0.0,0,0.34676616915422886,0.5,0,1,0,0,0,1,0,0,0,0,0
0.25,1,0.16470588235294117,0,1,1,0,0,0.0,1,0.6626865671641791,0.75,0,0,1,0,0,0,1,0,0,0,0
0.0,0,0.22352941176470587,0,1,0,1,1,0.0,0,0.15920398009950248,1.0,0,1,0,0,0,0,0,0,0,0,0
0.5,1,0.8588235294117647,0,1,1,1,1,0.0,0,0.7,0.5,0,0,1,0,0,0,1,0,0,1,0
0.5,1,0.4823529411764706,1,1,0,0,1,0.5,1,0.41691542288557215,0.5,0,0,0,0,0,1,0,0,0,0,0
0.25,0,0.3529411764705882,1,0,1,0,1,0.5,1,0.8129353233830846,0.5,0,0,1,0,0,0,0,0,0,1,0
0.0,0,0.6941176470588235,0,0,0,0,1,0.0,0,0.5218905472636816,1.0,0,0,1,0,0,0,0,0,1,0,0
1.0,0,0.3529411764705882,1,1,0,0,1,0.5,1,0.363681592039801,0.75,0,1,0,0,1,0,0,0,0,0,1
0.75,0,0.8588235294117647,0,1,1,0,1,0.5,1,0.8164179104477611,0.75,0,0,1,0,0,1,0,0,0,0,1
1.0,0,0.047058823529411764,1,0,1,0,1,1.0,0,0.3517412935323383,0.5,0,0,0,0,0,0,0,0,0,0,0
0.25,0,0.0,0,0,0,0,0,0.5,1,0.010945273631840807,1.0,0,0,0,1,0,0,0,0,0,1,0
0.25,1,0.8352941176470589,0,0,0,0,1,0.0,0,0.6701492537313432,0.5,0,0,1,0,0,0,0,0,0,0,0
1.0,0,0.6235294117647059,1,0,1,1,1,1.0,1,0.6223880597014925,1.0,0,0,0,0,1,0,0,0,0,0,0
0.25,0,0.0,0,0,0,0,0,1.0,0,0.013432835820895522,0.75,0,0,0,1,0,0,0,0,0,0,1
0.75,0,0.5647058823529412,0,1,1,1,1,1.0,0,0.5124378109452736,0.5,0,0,0,0,0,0,0,0,0,0,1
0.75,0,0.0,0,0,0,0,0,1.0,1,0.01741293532338306,0.75,0,0,0,1,0,0,0,0,0,0,0
0.0,1,0.15294117647058825,0,1,1,0,1,0.0,1,0.7661691542288557,0.5,0,0,1,0,0,0,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,0,0.01691542288557213,1.0,0,0,0,1,0,0,0,0,0,1,0
0.25,1,0.16470588235294117,1,0,0,1,1,0.5,0,0.6228855721393034,0.5,0,1,0,0,0,0,1,0,0,1,0
1.0,1,0.2823529411764706,0,1,0,1,1,1.0,1,0.7467661691542288,1.0,0,0,1,0,1,0,0,0,0,0,0
0.5,0,0.2823529411764706,1,0,0,1,0,1.0,1,0.2796019900497512,0.75,0,1,0,0,0,0,1,0,0,1,0
0.75,1,0.15294117647058825,0,1,1,0,1,0.5,0,0.6019900497512437,0.5,0,1,0,0,0,0,0,0,0,1,0
0.25,0,0.22352941176470587,0,1,0,0,1,0.0,1,0.6497512437810945,1.0,0,0,1,0,0,0,0,0,0,0,0
0.25,0,0.0,0,0,0,0,0,0.5,0,0.013432835820895522,1.0,0,0,0,1,0,0,0,0,0,1,0
1.0,0,0.6823529411764706,1,0,1,1,1,1.0,0,0.49353233830845766,0.5,0,0,0,0,1,0,0,0,0,1,0
1.0,1,0.2588235294117647,0,0,1,1,1,1.0,1,0.8696517412935324,1.0,0,0,1,0,1,0,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,0,0.018905472636815884,0.75,0,0,0,1,0,0,0,0,1,1,0
0.75,0,0.11764705882352941,1,0,0,1,1,1.0,0,0.2681592039800995,0.75,0,0,0,0,0,0,0,0,0,1,0
1.0,1,0.023529411764705882,1,1,1,1,1,1.0,1,0.6069651741293532,0.5,0,0,0,0,1,0,0,0,0,0,0
0.75,1,0.1411764705882353,1,0,1,1,1,0.0,0,0.6711442786069651,1.0,0,0,0,0,0,0,0,0,0,0,0
0.5,0,0.0,0,0,0,0,0,0.5,0,0.01840796019900498,0.5,0,0,0,1,0,0,1,0,0,1,0
0.0,0,0.6588235294117647,0,1,1,1,1,0.0,0,0.43333333333333324,0.5,0,0,0,0,0,0,0,0,0,0,0
0.25,1,0.3529411764705882,0,0,0,0,1,0.0,0,0.31492537313432833,1.0,0,1,0,0,0,0,1,0,0,1,0
0.5,0,0.0,0,0,0,0,0,1.0,0,0.021393034825870627,1.0,0,0,0,1,0,0,1,0,0,0,0
0.75,0,1.0,1,1,0,0,1,0.5,1,0.5686567164179105,1.0,0,1,0,0,0,0,0,0,0,1,0
1.0,0,0.23529411764705882,1,1,1,1,1,1.0,0,0.8945273631840797,0.75,0,0,1,0,0,0,0,0,0,1,0
0.25,0,0.32941176470588235,0,1,0,0,1,0.0,1,0.6766169154228856,1.0,0,0,1,0,0,0,0,1,0,0,0
0.0,0,0.27058823529411763,0,0,1,0,1,0.5,0,0.7706467661691543,1.0,0,0,1,0,0,0,0,1,0,0,0
1.0,1,0.16470588235294117,1,1,1,1,1,1.0,1,0.981094527363184,0.5,0,0,1,0,1,0,0,0,0,0,0
0.25,0,0.0,0,0,0,0,0,0.5,0,0.018905472636815884,0.5,0,0,0,1,0,0,1,0,0,1,0
0.0,0,0.0,0,0,0,0,0,1.0,0,0.013432835820895522,0.5,0,0,0,1,0,0,0,1,0,1,0
0.0,1,0.1411764705882353,1,1,0,0,1,0.0,0,0.4248756218905473,0.75,0,1,0,0,0,0,0,0,0,0,0
0.0,0,0.6235294117647059,0,0,0,0,1,0.0,0,0.06766169154228854,1.0,0,1,0,0,0,0,0,0,1,1,0
0.5,0,0.8117647058823529,1,1,1,0,1,0.5,1,0.41840796019900495,0.5,0,1,0,0,0,0,0,0,0,0,0
0.5,0,0.3529411764705882,1,1,0,0,1,0.0,1,0.454726368159204,0.5,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0.3529411764705882,1,1,1,1,1,1.0,0,0.7194029850746269,0.75,0,0,0,0,1,0,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,1.0,0,0.011940298507462671,1.0,0,0,0,1,0,0,0,0,0,1,0
0.0,0,0.0,0,0,0,0,0,0.5,0,0.01243781094527363,1.0,0,0,0,1,0,0,0,0,1,1,0
1.0,1,0.49411764705882355,0,1,1,1,1,1.0,1,0.917910447761194,0.75,0,0,1,0,1,0,0,0,0,0,0
0.0,0,0.5647058823529412,0,0,0,0,0,0.0,0,0.06417910447761191,1.0,0,0,0,0,0,0,0,0,1,1,0
0.0,0,0.07058823529411765,1,0,1,0,1,0.0,1,0.5885572139303483,0.75,0,0,0,0,0,0,0,0,1,0,0
1.0,1,0.3411764705882353,0,1,1,0,1,0.0,1,0.6681592039800995,1.0,0,0,1,0,1,0,0,0,0,0,0
1.0,0,0.18823529411764706,1,1,1,1,1,1.0,1,0.29203980099502486,0.5,0,1,0,0,1,0,0,0,0,0,0
1.0,0,0.0,0,0,0,0,0,1.0,0,0.011442786069651711,1.0,0,0,0,1,1,0,0,0,0,1,0
0.75,1,0.1411764705882353,0,0,1,1,1,0.0,1,0.8517412935323382,1.0,0,0,1,0,0,0,0,0,0,0,0
0.75,1,0.8588235294117647,1,0,1,1,1,0.0,1,0.8975124378109453,0.5,0,0,1,0,0,0,0,0,0,1,0
0.75,1,0.12941176470588234,0,1,0,0,0,0.0,0,0.6243781094527363,0.5,0,0,1,0,0,0,0,0,0,0,0
1.0,1,0.2,1,1,1,1,1,1.0,0,0.6805970149253732,0.5,0,1,0,0,1,0,0,0,0,0,0
0.5,1,0.3411764705882353,0,1,1,0,1,0.0,1,0.7432835820895523,0.75,0,0,1,0,0,0,1,0,0,0,0
1.0,1,0.3411764705882353,1,1,1,1,1,1.0,0,0.717412935323383,0.75,0,1,0,0,1,0,0,0,0,0,0
1.0,1,0.0,0,0,0,0,0,1.0,1,0.06865671641791044,1.0,0,0,0,1,1,0,0,0,0,1,0
0.75,0,0.03529411764705882,1,0,0,1,1,0.5,1,0.5786069651741294,0.5,0,0,0,0,0,0,0,0,0,0,0
0.5,0,0.0,0,0,0,0,0,0.5,0,0.012935323383084563,0.5,0,0,0,1,0,0,0,0,0,0,0
0.5,1,0.8941176470588235,0,0,0,0,0,0.0,0,0.6676616915422885,1.0,0,0,1,0,0,0,0,0,0,0,0
1.0,1,0.0,0,0,0,0,0,1.0,1,0.06517412935323383,0.5,0,0,0,1,0,0,0,0,0,1,0
0.75,1,0.29411764705882354,1,1,0,1,1,0.0,0,0.8208955223880597,0.5,0,0,1,0,0,0,0,0,0,1,0
1.0,1,0.3176470588235294,0,1,0,1,1,1.0,0,0.7547263681592039,0.75,0,0,1,0,1,0,0,0,0,1,0
0.5,0,0.0,0,0,0,0,0,0.5,0,0.010945273631840807,0.5,0,0,0,1,0,0,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,0,0.01641791044776117,0.5,0,0,0,1,0,0,0,1,0,1,0
0.0,0,0.8117647058823529,0,0,0,1,1,0.5,0,0.40646766169154225,0.75,0,0,0,0,0,0,0,1,0,1,0
0.25,0,0.2,1,1,0,0,1,0.5,1,0.3741293532338309,0.5,0,0,0,0,0,0,0,1,0,1,0
1.0,1,0.15294117647058825,1,1,0,0,1,0.0,1,0.8736318407960199,0.75,0,0,1,0,1,0,0,0,0,0,0
0.25,0,0.8823529411764706,0,0,1,0,1,0.0,1,0.5676616915422885,1.0,0,0,1,0,0,0,0,1,0,1,0
0.25,1,0.0,0,0,0,0,0,0.0,0,0.06417910447761191,0.75,0,0,0,1,0,0,0,1,0,1,0
0.5,1,0.058823529411764705,0,0,1,0,0,0.5,0,0.37363184079601985,0.5,0,1,0,0,0,0,0,0,0,0,0
0.75,0,0.07058823529411765,0,1,1,1,1,1.0,0,0.21343283582089556,0.5,0,1,0,0,0,0,0,0,0,1,0
0.75,0,0.18823529411764706,0,0,0,1,1,0.0,1,0.11194029850746268,0.75,0,1,0,0,0,0,0,0,0,1,0
0.75,0,0.0,0,0,0,0,0,1.0,0,0.018905472636815884,0.5,0,0,0,1,0,0,0,0,0,1,0
1.0,1,0.10588235294117647,1,1,1,1,1,1.0,0,0.6099502487562188,0.5,0,0,0,0,1,0,0,0,0,1,0
0.0,1,0.0,0,0,0,0,0,0.0,0,0.06517412935323383,0.5,0,0,0,1,0,0,0,1,0,1,0
0.25,0,0.0,0,0,0,0,0,0.0,0,0.013930348258706454,0.5,0,0,0,1,0,0,0,1,0,1,0
0.0,0,0.16470588235294117,0,0,1,0,1,0.0,1,0.754228855721393,0.75,0,0,1,0,0,0,0,0,1,0,0
0.0,1,0.27058823529411763,1,0,0,0,1,0.0,0,0.7213930348258706,0.5,0,0,1,0,0,0,0,0,1,1,0
0.5,1,0.2,0,0,0,1,1,0.0,1,0.6029850746268656,0.75,0,0,1,0,0,0,0,0,0,1,0
1.0,1,0.047058823529411764,0,0,1,0,1,0.5,0,0.808457711442786,0.75,0,0,1,0,1,0,0,0,0,0,0
0.25,1,0.5647058823529412,0,0,1,0,1,0.0,1,0.6199004975124378,1.0,0,0,1,0,0,0,0,1,0,1,0
0.75,0,0.8117647058823529,1,0,0,0,0,0.5,0,0.4099502487562189,0.75,0,1,0,0,0,0,0,0,0,1,0
0.5,1,0.08235294117647059,0,1,1,0,1,0.0,1,0.7472636815920397,0.75,0,0,1,0,0,0,0,0,0,0,0
0.75,0,0.6,0,0,0,0,1,0.0,0,0.2656716417910448,1.0,0,0,0,0,0,0,0,0,0,0,0
0.5,1,0.0,0,0,0,0,0,1.0,0,0.07810945273631842,0.5,0,0,0,1,0,0,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,0,0.019402985074626844,1.0,0,0,0,1,0,0,0,0,0,0,0
0.5,0,0.0,0,0,0,0,0,1.0,0,0.02985074626865672,0.5,0,0,0,1,0,0,0,0,0,1,0
0.5,1,0.08235294117647059,1,0,0,1,1,0.5,0,0.40945273631840795,0.5,0,0,0,0,0,0,0,0,0,0,0
0.75,1,0.8117647058823529,0,1,1,0,0,0.5,1,0.763681592039801,0.75,0,0,1,0,0,0,0,0,0,1,0
0.5,0,0.24705882352941178,1,1,0,1,1,0.0,1,0.4343283582089552,0.75,0,1,0,0,0,0,0,0,0,1,0
1.0,1,0.24705882352941178,1,1,1,1,1,1.0,1,0.9990049751243782,0.5,0,0,1,0,1,0,0,0,0,0,0
1.0,0,0.07058823529411765,1,1,1,1,1,1.0,0,0.4597014925373134,0.75,0,1,0,0,1,0,0,0,0,0,0
0.25,0,0.3411764705882353,0,0,0,0,1,0.0,1,0.6159203980099502,1.0,0,0,1,0,0,0,0,1,0,0,0
0.75,0,0.0,0,0,0,0,0,0.5,1,0.019402985074626844,0.5,0,0,0,1,0,0,0,0,0,0,0
0.75,0,0.0,0,0,0,0,0,1.0,0,0.027363184079601977,0.5,0,0,0,1,0,1,0,0,0,1,0
0.0,0,0.0,0,0,0,0,0,0.0,0,0.021890547263681587,0.75,0,0,0,1,0,0,0,0,0,1,0
0.0,1,0.5529411764705883,0,0,0,1,1,0.5,1,0.5731343283582089,0.75,0,1,0,0,0,0,0,1,0,1,0
0.5,1,0.27058823529411763,0,1,0,0,1,0.0,1,0.618905472636816,0.75,0,0,1,0,0,0,0,0,0,0,0
1.0,1,0.9647058823529412,1,0,0,0,1,1.0,1,0.5696517412935324,0.5,0,1,0,0,1,0,0,0,0,0,0
0.0,0,0.18823529411764706,0,0,0,0,1,0.0,0,0.2606965174129353,0.5,0,1,0,0,0,0,0,0,0,1,0
0.5,1,0.23529411764705882,1,1,1,0,1,0.0,1,0.5601990049751243,0.5,0,0,0,0,0,1,0,0,0,1,0
0.5,0,0.09411764705882353,1,0,1,1,1,1.0,0,0.2975124378109452,0.75,0,0,0,0,0,1,0,0,0,1,0
0.25,0,0.0,0,0,0,0,0,0.5,0,0.013930348258706454,1.0,0,0,0,1,0,0,0,1,0,0,1
0.0,0,0.0,0,0,0,0,0,0.0,0,0.018905472636815884,0.75,0,0,0,1,0,0,0,0,0,0,1
0.75,1,0.6,1,1,0,0,1,0.0,1,0.8791044776119402,0.75,0,0,1,0,0,1,0,0,0,1,0
0.0,1,0.1411764705882353,0,1,0,0,1,0.0,1,0.7238805970149254,0.75,0,0,1,0,0,0,0,1,0,0,0
0.0,1,0.0,0,0,0,0,0,1.0,1,0.07114427860696515,0.5,0,0,0,1,0,0,0,1,0,0,0
0.75,0,0.8941176470588235,1,0,1,1,1,1.0,0,0.5144278606965175,0.75,0,1,0,0,0,1,0,0,0,0,0
0.0,0,1.0,0,0,0,0,1,0.0,1,0.4835820895522387,0.75,0,1,0,0,0,0,0,0,0,0,0
0.25,0,0.0,0,0,0,0,0,0.0,0,0.018905472636815884,0.75,0,0,0,1,0,0,0,1,0,0,0
